design_id,sensor,level,direction,repeat,x_nominal,x_applied,T_C,y,y_ideal,p_radius_um,p_lam_nm,p_n_res,p_eta_mode,p_eta,p_q_factor,p_snr,p_n_pts,p_dndT,p_alpha
toroid_3,wgm_microtoroid,10,up,4,0.01,0.009996364817868067,24.953793623285467,280.0124407686044,280.6163168378243,40.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_3,wgm_microtoroid,10,up,5,0.01,0.009999514342434207,25.034100776476873,280.9697943299711,280.6163168378243,40.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_3,wgm_microtoroid,10,up,6,0.01,0.009998489666308593,25.0845728830478,281.49675624926203,280.6163168378243,40.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_3,wgm_microtoroid,10,up,7,0.01,0.010001600534842177,25.01587134890778,280.8344744731506,280.6163168378243,40.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_3,wgm_microtoroid,10,up,8,0.01,0.010002794807523656,25.101762469885156,281.80544591733053,280.6163168378243,40.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,0,up,1,0.0,3.653513119914847e-06,24.974188527775375,-0.21263063301519428,0.0,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,0,up,2,0.0,-6.156663820396069e-06,25.029024246066985,0.18647071763227932,0.0,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,0,up,3,0.0,1.9161279506176942e-06,25.021605343066888,0.29466006447083604,0.0,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,0,up,4,0.0,1.3927445532188966e-07,24.98215803212983,-0.20104864736109035,0.0,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,0,up,5,0.0,2.6365000483621373e-06,24.98763480890059,-0.07756447228162137,0.0,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,0,up,6,0.0,7.712584999967781e-07,25.035972033909268,0.4291229772788834,0.0,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,0,up,7,0.0,3.6545172551723512e-06,25.0352157996931,0.49014787474757543,0.0,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,0,up,8,0.0,6.348751830353282e-08,24.97530328848824,-0.27611491807586475,0.0,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,1,up,1,0.001,0.0010006365968787058,24.98164312513805,22.494976629085254,22.694003699498627,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,1,up,2,0.001,0.001002961526839717,24.959721997766028,22.300144948815493,22.694003699498627,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,1,up,3,0.001,0.0009980997529567802,24.982859999242876,22.453268233390343,22.694003699498627,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,1,up,4,0.001,0.001002517236285978,25.052556257125158,23.35288822785483,22.694003699498627,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,1,up,5,0.001,0.0009970391527448156,25.044541972312295,23.135717167166288,22.694003699498627,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,1,up,6,0.001,0.0010006864727351485,24.986893426851758,22.561304735253444,22.694003699498627,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,1,up,7,0.001,0.0010021297529384204,24.937699782634358,22.032201427389182,22.694003699498627,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,1,up,8,0.001,0.0010004472642832975,25.033699862094263,23.08681771312691,22.694003699498627,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,2,up,1,0.002,0.002001070951966096,25.017421149777952,45.613110607262925,45.38800739899725,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,2,up,2,0.002,0.002002824920736809,25.082000194105536,46.39100826494901,45.38800739899725,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,2,up,3,0.002,0.0019999264575141108,24.98194247106859,45.181877943152436,45.38800739899725,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,2,up,4,0.002,0.0020012671889289087,24.983291696139098,45.218691948885734,45.38800739899725,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,2,up,5,0.002,0.0019997481936140727,24.97040700082296,45.041979319451556,45.38800739899725,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,2,up,6,0.002,0.0020020571108547085,25.030548135098424,45.780298033227226,45.38800739899725,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,2,up,7,0.002,0.0020013332733043025,24.968879986464668,45.0598247683891,45.38800739899725,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,2,up,8,0.002,0.0020017516389415823,24.967773368174992,45.058903490732334,45.38800739899725,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,3,up,1,0.003,0.0030036350864674054,25.021726858990707,68.40912320945338,68.08201109849587,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,3,up,2,0.003,0.0029993852028924683,24.904434671141978,66.97665244453344,68.08201109849587,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,3,up,3,0.003,0.0029985291084512746,24.919488783449474,67.13450842237023,68.08201109849587,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,3,up,4,0.003,0.003001397645489678,25.054228027942592,68.73287349128897,68.08201109849587,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,3,up,5,0.003,0.0030001383434588792,25.042150228746202,68.56933892879667,68.08201109849587,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,3,up,6,0.003,0.0030002413622573216,24.974667164122042,67.79780790978042,68.08201109849587,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,3,up,7,0.003,0.002998626651775842,24.94898980477914,67.46980459564955,68.08201109849587,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,3,up,8,0.003,0.002999996991065924,24.990722668714515,67.97991446611624,68.08201109849587,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,4,up,1,0.004,0.0039973281248855555,24.955317829225848,90.2058774286867,90.7760147979945,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,4,up,2,0.004,0.0039993050440107,24.954047648501856,90.23568498575935,90.7760147979945,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,4,up,3,0.004,0.003999686202998909,25.101241385750175,91.92727336787497,90.7760147979945,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,4,up,4,0.004,0.00400056396235873,24.94685146581262,90.17977561978067,90.7760147979945,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,4,up,5,0.004,0.0040031073334456085,25.0118197587455,90.9793939187125,90.7760147979945,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,4,up,6,0.004,0.00400137105400716,24.964239388396063,90.39598854450112,90.7760147979945,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,4,up,7,0.004,0.003997004666802964,25.043049046997595,91.20294839068839,90.7760147979945,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,4,up,8,0.004,0.003999458055917641,25.017685161927066,90.96470391748105,90.7760147979945,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,5,up,1,0.005,0.004997925198458592,24.98328523797879,113.23483212202925,113.47001849749314,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,5,up,2,0.005,0.004999161853199344,24.982277379245104,113.2482536031385,113.47001849749314,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,5,up,3,0.005,0.005004999294283824,24.889536191252365,112.32433005917613,113.47001849749314,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,5,up,4,0.005,0.004999785054090884,25.129506608264983,114.93906276639153,113.47001849749314,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,5,up,5,0.005,0.005001700041195475,25.046241812897044,114.03729667430237,113.47001849749314,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,5,up,6,0.005,0.005000930363652959,25.005814325338356,113.56300923105117,113.47001849749314,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,5,up,7,0.005,0.004999975233435839,24.989832543080272,113.35263785086728,113.47001849749314,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,5,up,8,0.005,0.004998614590097303,24.96051778091356,112.99027099121443,113.47001849749314,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,6,up,1,0.006,0.006000070667274221,25.022823942374437,136.4248033878344,136.16402219699174,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,6,up,2,0.006,0.006002210381080641,25.02161614309381,136.4539901377553,136.16402219699174,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,6,up,3,0.006,0.00600213484901866,24.955548669760894,135.6999768626344,136.16402219699174,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,6,up,4,0.006,0.006000123292742257,24.994425605104226,136.09901048987498,136.16402219699174,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,6,up,5,0.006,0.005998880829139957,25.146056975382894,137.80595314400784,136.16402219699174,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,6,up,6,0.006,0.006000573508322885,25.04084172436272,136.64576949099452,136.16402219699174,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,6,up,7,0.006,0.0060000835380589045,25.004888965542218,136.21570303233025,136.16402219699174,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,6,up,8,0.006,0.00599876419338874,25.12555411868511,137.57172501830698,136.16402219699174,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,7,up,1,0.007,0.006997544523118852,25.048982618237957,159.35503247186816,158.85802589649037,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,7,up,2,0.007,0.007000512869696458,25.04631113153824,159.40163695550027,158.85802589649037,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,7,up,3,0.007,0.007000927839204348,25.130642645353607,160.37137529542815,158.85802589649037,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,7,up,4,0.007,0.007000864659667381,25.054161627097006,159.4980129059438,158.85802589649037,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,7,up,5,0.007,0.007000015094160545,25.03632136779751,159.2718996308296,158.85802589649037,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,7,up,6,0.007,0.007000341991027885,25.08317502958589,159.8158247628103,158.85802589649037,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,7,up,7,0.007,0.006997720359700103,25.01205688192943,158.94907454670238,158.85802589649037,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,7,up,8,0.007,0.007000556433780793,24.935506139010354,158.13566036855605,158.85802589649037,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,8,up,1,0.008,0.007997768962647464,25.00442316004637,181.5568563319665,181.552029595989,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,8,up,2,0.008,0.00799913710056873,24.962136143642034,181.09384886201116,181.552029595989,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,8,up,3,0.008,0.008002770221231173,24.93574317352908,180.88202044725003,181.552029595989,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,8,up,4,0.008,0.007997820077871426,24.994300534593346,181.43471839649862,181.552029595989,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,8,up,5,0.008,0.007994837141079961,24.99202021834783,181.34576267025273,181.552029595989,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,8,up,6,0.008,0.007995412089624109,24.971803652797437,181.12552172038093,181.552029595989,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,8,up,7,0.008,0.007997322122082763,24.98773729269738,181.35234411700895,181.552029595989,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,8,up,8,0.008,0.008001598787056986,24.96184091113926,181.1543611727629,181.552029595989,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,9,up,1,0.009000000000000001,0.009000410652476795,25.099195313020132,205.38457814723807,204.24603329548768,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,9,up,2,0.009000000000000001,0.009001982080923489,24.887470408329335,203.00822978225753,204.24603329548768,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,9,up,3,0.009000000000000001,0.008997217044491074,24.952205917352984,203.63929814000872,204.24603329548768,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,9,up,4,0.009000000000000001,0.00900190339782433,25.04820838337114,204.83950605225425,204.24603329548768,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,9,up,5,0.009000000000000001,0.00899956211510075,24.94346609370319,203.59072735060587,204.24603329548768,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,9,up,6,0.009000000000000001,0.009000761288754648,24.990870359309334,204.159525985541,204.24603329548768,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,9,up,7,0.009000000000000001,0.009003113066748197,25.085393793062426,205.28693347970778,204.24603329548768,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,9,up,8,0.009000000000000001,0.009002248813674459,25.043734999498934,204.79646407717448,204.24603329548768,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,10,up,1,0.01,0.009998066177841295,24.984360165170585,226.7162343294968,226.9400369949863,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,10,up,2,0.01,0.01000078714214271,24.985792100888634,226.79642073071966,226.9400369949863,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,10,up,3,0.01,0.010000858433918087,25.003889308982792,227.00383673750872,226.9400369949863,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,10,up,4,0.01,0.009998214413462433,24.997038859806594,226.8683238682199,226.9400369949863,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,10,up,5,0.01,0.010001225342288218,25.057108343564373,227.62028292243855,226.9400369949863,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,10,up,6,0.01,0.010000711624858513,24.88130273823053,225.5940903006504,226.9400369949863,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,10,up,7,0.01,0.009999915807426547,24.984476322351828,226.7577872469548,226.9400369949863,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_4,wgm_microtoroid,10,up,8,0.01,0.010001451613444165,24.899252194762123,225.82756423225237,226.9400369949863,55.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,0,up,1,0.0,1.3910395400763373e-06,25.051161910683174,0.6265005431248079,0.0,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,0,up,2,0.0,-1.958948336717463e-06,24.955892707597005,-0.5550892848410655,0.0,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,0,up,3,0.0,-3.146980665895414e-06,25.132614334858477,1.4912251403889014,0.0,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,0,up,4,0.0,-5.849941143681731e-06,24.956154587387182,-0.6299144739100521,0.0,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,0,up,5,0.0,-7.064643271653812e-07,25.018677653109393,0.21045340878953603,0.0,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,0,up,6,0.0,2.49521274522225e-06,25.13697904090581,1.6579934029107493,0.0,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,0,up,7,0.0,6.614524693858971e-08,24.994287379392418,-0.06649694850151477,0.0,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,0,up,8,0.0,1.023688055361646e-06,25.00571472568545,0.08794765505117942,0.0,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,1,up,1,0.001,0.0010008292136279493,24.95009085801131,18.75245021409411,19.3235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,1,up,2,0.001,0.001000304206527743,24.99639345034669,19.29086352388025,19.3235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,1,up,3,0.001,0.001001157175732482,24.949645992677763,18.756755798167564,19.3235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,1,up,4,0.001,0.0009966808063990042,25.050636587782762,19.85126007043032,19.3235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,1,up,5,0.001,0.0010011825105597815,24.998570086938138,19.330524189355582,19.3235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,1,up,6,0.001,0.0009986529464564534,25.04265458578393,19.797142939530215,19.3235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,1,up,7,0.001,0.0010015716052740515,24.944247196658818,18.70011073715448,19.3235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,1,up,8,0.001,0.0009999575066055614,25.08097086697585,20.27794242649612,19.3235784350865,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,2,up,1,0.002,0.0020013773416705273,25.02147356545225,38.92538735463154,38.647156870173,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,2,up,2,0.002,0.0020021358717786566,24.92378408144979,37.793357379099504,38.647156870173,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,2,up,3,0.002,0.0019976568609739644,24.948013831958797,37.99004098598251,38.647156870173,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,2,up,4,0.002,0.0020004078903903986,25.0222335404918,38.91474754589916,38.647156870173,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,2,up,5,0.002,0.0020007181435441512,24.94117159935192,37.968660194661425,38.647156870173,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,2,up,6,0.002,0.0020021777954129247,24.938654181328452,37.96963326932759,38.647156870173,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,2,up,7,0.002,0.0019987611533457024,25.044762000868115,39.15272367002017,38.647156870173,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,2,up,8,0.002,0.0020011375721867126,25.014278314480872,38.835574768123784,38.647156870173,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,3,up,1,0.003,0.002999862685444149,25.05756502521549,58.64810235403471,57.97073530525951,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,3,up,2,0.003,0.002999563443803561,25.060793279304722,58.67622769826376,57.97073530525951,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,3,up,3,0.003,0.0029974799444793974,24.980846350525464,57.6964197183108,57.97073530525951,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,3,up,4,0.003,0.0030005038827860173,24.899952988032865,56.80002964684548,57.97073530525951,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,3,up,5,0.003,0.0030017335307787655,24.98260057511417,57.798153434030006,57.97073530525951,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,3,up,6,0.003,0.0029983126300337382,24.930439614692403,57.117094815551326,57.97073530525951,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,3,up,7,0.003,0.0030016661947235824,24.93426396346179,57.23212195913316,57.97073530525951,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,3,up,8,0.003,0.00299885666480469,24.9873586478714,57.79867400065732,57.97073530525951,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,4,up,1,0.004,0.003999912181251795,25.068567261596275,78.09527116422397,77.294313740346,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,4,up,2,0.004,0.003999966583143781,25.006491401326127,77.37225594710796,77.294313740346,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,4,up,3,0.004,0.003999624450350638,25.072380947108524,78.13589547237596,77.294313740346,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,4,up,4,0.004,0.004001905135619328,24.970291224467896,76.98003449519582,77.294313740346,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
toroid_5,wgm_microtoroid,4,up,5,0.004,0.004000973584923021,24.988308414753355,77.17841286257692,77.294313740346,70.0,1550.0,1.45,auto (scaling law),0.05,1000000.0,100.0,20.0,1.2,0.55
