sample,pressure_kPa,output_mV,healthy_model_mV,label
961,41.1113259217696,59.79401927498943,60.297503847810894,normal
962,42.15389506504949,61.73048104096555,61.76311416088539,normal
963,43.25116832349603,63.14679219701543,63.305616466776875,normal
964,44.39549535809426,64.09585937309522,64.91425464149029,normal
965,45.57889776447566,66.49890931509546,66.57781154608858,normal
966,46.79312469944299,67.94821170511901,68.28468727947842,normal
967,48.02971040697597,70.58776566084774,70.02298009890765,normal
968,49.2800332426384,71.41128352722274,71.78056944233236,normal
969,50.535375784860626,74.26198652318676,73.54520047207355,normal
970,51.78698561399332,75.07957779398677,75.30456954858005,normal
971,53.02613633537264,77.86386066372286,77.04641003672019,normal
972,54.24418842093548,78.98607582110651,78.75857784489573,normal
973,55.43264944518922,80.62055490593336,80.42913609940916,normal
974,56.58323329556195,82.38626421215896,82.0464383629048,normal
975,57.68791794431106,83.97977594433893,83.59920981627883,normal
976,58.73900137919621,85.6684917795816,85.07662583812596,normal
977,59.72915530296055,87.19919145854571,86.46838743443318,normal
978,60.651476227220044,87.6185596186381,87.76479299369005,normal
979,61.49953360452732,88.42953674554839,88.95680586867745,normal
980,62.2674146630267,88.9092511862122,90.03611731571404,normal
981,62.94976563110706,90.8318727157806,90.99520435485584,normal
982,63.54182906462876,92.14803193784479,91.82738215020575,normal
983,64.03947701647384,92.68643232343499,92.52685054783754,normal
984,64.43923981715714,93.13731641959515,93.08873444959085,normal
985,64.73833026583581,93.36141544030001,93.50911774386566,normal
986,64.93466306305419,93.5151410466687,93.78507055923812,normal
987,65.02686934973644,93.79502437174654,93.91466965293105,normal
988,65.01430625105904,94.06107012960425,93.89701179359975,normal
989,64.89706135866172,92.98796195893654,93.73222004621908,normal
990,64.67595211994666,93.7288801362454,93.42144291577736,normal
991,64.35252013872356,92.3517125959461,92.96684635567513,normal
992,63.929020426937385,92.3048534468912,92.37159869588363,normal
993,63.40840568241697,91.37222792437062,91.6398485947227,normal
994,62.79430570226264,90.62083957458357,90.77669616625735,normal
995,62.091002075405086,89.3462442932386,89.78815748247537,normal
996,61.303398330782464,88.1936743952719,88.68112269528363,normal
997,60.43698574926712,87.36487800867656,87.4633080676471,normal
998,59.49780507770531,85.68430299820523,86.14320224558226,normal
999,58.49240441200514,85.76556524736934,84.73000714292043,normal
1000,57.42779354291772,83.05599574546179,83.23357384848464,normal
1001,56.31139508281864,81.3852829063443,81.66433400030309,normal
1002,55.15099271424072,79.79895500081726,80.03322710345293,normal
1003,53.95467692097647,77.89705705659348,78.3516242968463,normal
1004,52.73078858012008,75.59252439536995,76.63124909950893,normal
1005,51.48786080833313,74.77337363271364,74.88409568846251,normal
1006,50.23455946778999,73.25042756396526,73.12234527802616,normal
1007,48.97962274660314,70.72109723420442,71.35828118405362,normal
1008,47.73180023498215,69.60356695626622,69.60420316620024,normal
1009,46.49979192189601,67.35910409690631,67.87234164669047,normal
1010,45.292187537561716,66.15665434001295,66.17477240517081,normal
1011,44.11740666467204,64.67175977357394,64.52333234608032,normal
1012,42.983640035915265,63.131154671050176,62.9295369275632,normal
1013,41.89879242706816,61.584851745384086,61.40449982934333,normal
1014,40.87042754381962,59.65860451411002,59.958855421270385,normal
1015,39.90571528658181,58.970594388321594,58.60268457455021,normal
1016,39.0113817609651,57.15311888179468,57.34544433414337,normal
1017,38.193662382451215,56.3401234170764,56.195901943641054,normal
1018,37.45825840222494,55.45582379688347,55.162073683309885,normal
1019,36.81029715727219,54.11941367561958,54.25116894817386,normal
1020,36.25429632188629,52.92426894545592,53.469539956224715,normal
1021,35.79413240982582,53.077846409421774,52.822637437390526,normal
1022,35.43301374673132,51.840187049115514,52.31497261203601,normal
1023,35.17345810124064,51.5706410906523,51.950085723811185,normal
1024,37.35743027361153,54.068167833721084,55.020329565788515,normal
1025,38.48572526014939,56.91266546514379,56.60648181024496,normal
1026,39.63046614371624,59.08538850198242,58.215744218420845,normal
1027,40.79001788510023,60.60120470024871,59.84581759777215,normal
1028,41.96272429066605,61.250963233014666,61.49437304669103,normal
1029,43.14691037790491,63.18775193303018,63.15905528610478,normal
1030,44.34088476782038,65.0481128543213,64.83748602884032,normal
1031,45.54294210073368,66.9000592382485,66.52726738189108,normal
1032,46.75136547205754,68.23657827520384,68.22598527667196,normal
1033,47.964428884559744,69.46543814117366,69.93121292230704,normal
1034,49.18039971361364,71.95463043300997,71.64051427695959,normal
1035,50.39754118191485,73.60666159740107,73.35144753218829,normal
1036,51.614114840129,74.49604940703294,75.06156860529448,normal
1037,52.82838304992772,76.60917600741254,76.76843463461475,normal
1038,54.03861146586634,78.57860332252778,78.46960747271049,normal
1039,55.24307151255825,80.15694765767597,80.16265717241133,normal
1040,56.44004285360785,82.06174415449057,81.84516546068173,normal
1041,57.62781584877587,83.84563573528527,83.5147291953027,normal
1042,58.804693995867105,85.39274312417115,85.16896379938734,normal
1043,59.968996353853136,86.75230290855178,86.80550666878631,normal
1044,61.119059943768946,87.84823277405862,88.42202054748435,normal
1045,62.25324212395412,90.27103223624678,90.01619686613854,normal
1046,63.36992293624641,92.17184285435927,91.58575903897022,normal
1047,64.46750741977611,93.9567829155817,93.12846571428669,normal
1048,65.54442788905678,94.62303045815125,94.64211397398326,normal
1049,66.59914617311833,96.10437814006424,96.12454247745625,normal
1050,67.63015581248449,98.17857068070435,97.57363454544316,normal
1051,68.63598421085648,99.58899385893555,98.98732117940109,normal
1052,69.6151947384298,100.50196350846834,100.36358401213269,normal
1053,70.5663887838399,101.99569815402754,101.700458185474,normal
1054,71.48820775180577,102.66944050525464,102.9960351509717,normal
1055,72.37933500361862,104.48929540763979,104.24846538959129,normal
1056,73.23849773770347,105.1018980393963,105.4559610466219,normal
1057,74.06446880756826,106.549888354758,106.61679847806941,normal
1058,74.8560684745433,107.67165783756967,107.72932070496108,normal
1059,75.61216609280808,108.58842736734759,108.79193977212176,normal
1060,76.3316817242983,108.90659098270221,109.80313900812224,normal
1061,77.01358768118706,110.40708346462617,110.76147518324433,normal
1062,77.65690999373642,111.80021896903297,111.66558056245565,normal
1063,78.26072980142347,112.48255748724188,112.51416485053959,normal
1064,78.82418466535339,113.13401939753135,113.30601702668024,normal
1065,79.34646980008532,114.21486404482901,114.04000706595959,normal
1066,79.82683922311149,114.9996077625739,114.71508754538745,normal
1067,80.26460682034781,115.68178937522227,115.33029513224457,normal
1068,80.65914732611415,115.53810506068255,115.88475195268879,normal
1069,81.00989721620438,116.3802961777031,116.3776668387384,normal
1070,81.31635551277095,116.66082931679992,116.80833645192057,normal
1071,81.57808449987407,116.79899106022401,117.17614628203997,normal
1072,81.79471034867353,116.84252189696318,117.48057151969931,normal
1073,81.96592365137046,117.67284133093496,117.7211778013764,normal
1074,82.09147986313594,117.52250607178557,117.89762182603705,normal
1075,82.17119965139572,118.91093869245596,118.00965184244133,normal
1076,82.20496915197175,118.00850610325314,118.05710800647707,normal
1077,82.19274013171503,117.93822045791994,118.0399226080315,normal
1078,82.13453005739723,117.78337489032964,117.95812016709303,normal
1079,82.03042207076285,118.59584696460486,117.81181739894942,normal
1080,81.88056486977736,117.1969446627596,117.60122304853232,normal
1081,81.68517249624126,117.25169736226772,117.32663759413309,normal
1082,81.44452403007301,116.65679578019211,116.98845282089427,normal
1083,81.15896319069775,116.52752902366848,116.58715126466089,normal
1084,80.82889784611118,116.10116333365458,116.12330552695059,normal
1085,80.45479943031955,116.05401712287112,115.59757746198079,normal
1086,80.03720226998813,114.40634417161071,115.01071723686545,normal
1087,79.57670282125977,114.34768987752688,114.36356226627065,normal
1088,91.17152394528597,130.27594589659125,130.6571320053262,stuck
1089,91.63528647958034,130.19737838492867,131.30878632178644,stuck
1090,91.75581298990922,131.42691995862265,131.47814312525304,stuck
1091,91.5321098709996,131.65256336387256,131.16380838719562,stuck
1092,90.96602130300676,130.16395115786455,130.36836950318818,stuck
1093,90.0622140483267,128.31243141661767,129.0983741651228,stuck
1094,88.82813897939856,127.4695253479236,127.36427688492915,stuck
1095,87.2739696546568,125.2065575337802,125.18035358094224,stuck
1096,85.41251844900495,122.97940434368188,122.5645848855853,stuck
1097,83.25913093022115,119.91540016153147,119.53850907809868,stuck
1098,80.83155935204253,116.00594959583583,116.12704578743715,stuck
1099,78.14981630683579,112.5198029325723,112.35829184676066,stuck
1100,75.23600974432247,107.49722721394775,108.26329091045383,stuck
1101,72.11416071644402,104.3384020982702,103.8757786653951,stuck
1102,68.81000535085442,99.30317246819067,99.23190567806057,stuck
1103,65.35078268554628,94.82051105953826,94.3699401156241,stuck
1104,61.76501011367437,89.77102613570656,89.32995275999151,stuck
1105,58.08224828978154,84.025123143057,84.15348689614635,stuck
1106,54.33285743550972,78.81301891143607,78.88321579779327,stuck
1107,50.54774705378123,73.18646869558192,73.56259065173633,stuck
1108,46.75812111477486,67.35678589054879,68.23548185565467,stuck
1109,42.995220814351235,62.88298483184934,62.945816690221534,stuck
1110,39.290067025594304,57.794849196329544,57.73721640458498,stuck
1111,35.67320456666584,52.18750516585837,52.65263576330566,stuck
1112,32.17445039319655,48.02705645150879,47.734008082689144,stuck
1113,28.822647791083458,43.056260239336034,43.02189873535329,stuck
1114,25.645428596097155,43.056260239336034,38.55517002466763,stuck
1115,22.668985400530477,43.056260239336034,34.37066022669734,stuck
1116,19.917855624787762,43.056260239336034,30.502879468214253,stuck
1117,17.414719234001545,43.056260239336034,26.983724957266208,stuck
1118,15.18021176727487,43.056260239336034,23.842217910031312,stuck
1119,13.23275422091281,43.056260239336034,21.10426432667749,stuck
1120,11.58840118806399,43.056260239336034,18.792441562189826,stuck
1121,10.260708506689667,43.056260239336034,16.925812418070173,stuck
1122,9.260621506954188,43.056260239336034,15.519768249782409,stuck
1123,8.596384779310299,43.056260239336034,14.58590234496165,stuck
1124,8.273474207140737,43.056260239336034,14.131914580677615,stuck
1125,8.294551824269675,43.056260239336034,14.161548116153496,stuck
1126,8.659443869493344,43.056260239336034,14.67455862181727,stuck
1127,9.36514221904536,43.056260239336034,15.666716287737005,stuck
1128,10.405829185187763,43.056260239336034,17.129840595584135,stuck
1129,11.772925476491224,43.056260239336034,19.051867579431015,stuck
1130,13.455160924426082,43.056260239336034,21.416949043078557,stuck
1131,15.438667393203126,43.056260239336034,24.205582946454044,stuck
1132,17.707093106926983,43.056260239336034,27.394773922278358,stuck
1133,20.241737451563868,43.056260239336034,30.958222638216714,stuck
1134,23.021705140433262,43.056260239336034,34.86654248084425,stuck
1135,26.024078472302275,43.056260239336034,39.08750180794955,stuck
1136,29.22410626200994,43.056260239336034,43.586289797142655,stuck
1137,32.59540788609971,43.056260239336034,48.32580371376856,stuck
1138,36.11019076133557,43.056260239336034,53.26695523222354,stuck
1139,39.73947946323507,43.056260239336034,58.36899327440688,stuck
1140,43.45335459579549,43.056260239336034,63.589840679666914,stuck
1141,47.22119944320238,43.056260239336034,68.88644189449393,stuck
1142,51.01195237015313,43.056260239336034,74.21511876940042,stuck
1143,54.79436289004144,43.056260239336034,79.53193147660951,stuck
1144,58.537249290007345,43.056260239336034,84.79304151657887,stuck
1145,62.209755689025144,43.056260239336034,89.95507376480589,stuck
1146,65.78160640987574,43.056260239336034,94.97547452301184,stuck
1147,69.22335556799122,43.056260239336034,99.812862580374,stuck
1148,72.50662981959518,43.056260239336034,104.42737036014312,stuck
1149,75.60436226795184,43.056260239336034,108.78097232338901,stuck
1150,78.49101559943159,43.056260239336034,112.83779792302434,stuck
1151,81.14279260988779,43.056260239336034,116.56442654554456,stuck
1152,74.60524968897806,107.15110958439591,107.37681837994118,normal
1153,72.84719449475028,104.38699223998786,104.90601180799906,normal
1154,70.89865793526064,102.60647843629026,102.16744951124566,normal
1155,68.77588532693954,99.21154150017672,99.18395044926548,normal
1156,66.49657462498521,95.46272474999542,95.98037663842518,normal
1157,64.07972887217667,92.12740815322354,92.58342635867773,normal
1158,61.54549776692561,88.85706456517424,89.02141196078453,normal
1159,58.91500967144421,85.73061850313113,85.32402410981626,normal
1160,56.21019546060849,81.40101201198479,81.52208442080159,normal
1161,53.453605680122344,77.92334534427772,77.6472885464276,normal
1162,50.66822253836915,74.42900666590711,73.73194186339038,normal
1163,47.877268299410275,70.34409512273515,69.80868997215883,normal
1164,45.104011674594176,66.51657355224594,65.91024627356596,normal
1165,42.3715738269257,62.58869954186144,62.06911891404544,normal
1166,39.70273560557371,57.63891126153549,58.31733939903157,normal
1167,37.119747617639376,55.20199580686093,54.68619516086978,normal
1168,34.64414472065235,51.34453681727569,51.205968333684865,normal
1169,32.296566482406064,47.85321567114256,47.90568293345128,normal
1170,30.09658510499225,44.35539033248154,44.812862567715975,normal
1171,28.06254224766437,41.2831052483202,41.95330070699398,normal
1172,26.211396108968604,38.88221707169881,39.35084543996545,normal
1173,24.558580043047357,37.01818982074011,37.02720050858971,normal
1174,23.117873888857915,34.50612768545055,35.00174427859223,normal
1175,21.90128908505872,32.947003726787145,33.29136814702473,normal
1176,20.91896852838213,31.650226667983347,31.91033572334521,normal
1177,20.17910201039332,31.151289817130202,30.870163945309546,normal
1178,19.687857937654854,30.055029179548736,30.179527107486923,normal
1179,19.449331904559024,29.7826507922376,29.844184589934912,normal
1180,19.46551254758568,30.42629654994237,29.866932878969457,normal
1181,19.736264965665224,30.11209168725183,30.247582272455716,normal
1182,20.259331844874257,31.23570075183724,30.982958459988403,normal
1183,21.030352278087054,31.62099273848215,32.06692896505159,normal
1184,22.042898122679933,33.62927822038471,33.4904542330513,normal
1185,23.28852759316748,35.292070672817644,35.241662947306494,normal
1186,24.756855641958687,37.37990507474482,37.30595095599427,normal
1187,26.435640541455438,39.469399956919396,39.66610299804068,normal
1188,28.310885945642003,41.867760947648115,42.30243622645216,normal
1189,30.366957580258905,45.066631963794684,45.192964345073015,normal
1190,32.58671358869316,48.11620366022146,48.31358100076917,normal
1191,34.95164744686664,52.074107423226764,51.638260909153935,normal
1192,37.44204225561422,55.522174167652864,55.13927703979105,normal
1193,40.03713512418709,58.280413625034356,58.787432047923616,normal
1194,42.71529027438498,62.816887945392246,62.55230201573242,normal
1195,45.45417942211548,66.20015417542162,66.40249045837842,normal
1196,48.230967932505585,70.49944920244513,70.30589045996027,normal
1197,51.02250519655496,74.02684632797528,74.22995273316,normal
1198,53.80551764212511,77.5212102550776,78.1419573446923,normal
1199,56.55680277009543,82.43791775575957,82.0092868173828,normal
1200,59.25342259797004,85.99046284317761,85.79969830918019,normal
1201,61.872894898159736,88.96463477087691,89.48159257974804,normal
1202,64.39338063654938,92.22653698436703,93.02427748628709,normal
1203,66.79386604864018,96.17290431834293,96.39822380141348,normal
1204,69.05433783526352,99.07684526791665,99.57531121649197,normal
1205,71.15595001722704,102.37557427856795,102.52906248279082,normal
1206,73.08118105779403,105.49647773147309,105.234863748963,normal
1207,74.8139799430364,108.28978492905048,107.67016927529241,normal
1208,76.33990000216224,109.66420071318264,109.81468884137854,normal
1209,77.64621935213205,112.23148223923518,111.65055631290491,normal
1210,78.72204696239467,113.65356326198521,113.16247799325946,normal
1211,79.55841345546108,114.15463443794387,114.33785955547935,normal
1212,80.14834588629438,114.46381050180686,115.16691052774578,normal
1213,80.48692587706648,116.00274427744073,115.64272549000488,normal
1214,80.5713306226007,116.01879270832369,115.7613413288486,normal
1215,80.40085642463035,116.5150047694061,115.52177009126203,normal
1216,33.943834631917845,49.780594298851526,50.22145818239175,normal
1217,31.29372535165225,46.57894127572043,46.4958529429432,normal
1218,28.979176933919835,43.12826636179988,43.241955596693934,normal
1219,27.041708701943943,41.25485292266826,40.51815218640844,normal
1220,25.516075759200493,38.613647134085284,38.37331683836708,normal
1221,24.42964553805107,35.557676975206796,36.8459347831589,normal
1222,23.80190687146454,36.54387477547959,35.96341195198941,normal
1223,23.64412039430085,35.36186384935625,35.741583425103514,normal
1224,23.959116545403035,36.51544911217735,36.18442945321158,normal
1225,24.741244794018964,37.08560593883674,37.28400408224779,normal
1226,25.976475001350234,39.1278001291552,39.02057764484957,normal
1227,27.642649098963066,41.635398734058434,41.362990595988876,normal
1228,29.70987856935008,44.355843053431975,44.26921242226656,normal
1229,32.14108059847278,47.28978840499412,47.687095702158004,normal
1230,34.89264328255981,52.1508420148826,51.555311896915434,normal
1231,37.91520795640691,55.977554215369445,55.80445216927244,normal
1232,41.15455460945161,60.357082160497846,60.358273520826216,normal
1233,44.55257450666386,65.43902095495048,65.13506786972903,normal
1234,48.04831256697868,69.8296631404956,70.04912941619696,normal
1235,51.579060800656784,75.81432564582923,75.01229381708293,normal
1236,55.08148319104318,80.03717150775564,79.93552135683552,normal
1237,58.49275184213149,84.89167790185127,84.73049549399168,normal
1238,61.75167401125053,89.46477679494882,89.31120790000696,normal
1239,64.79978980969696,93.21784182419806,93.59550139603071,normal
1240,67.58242088030687,97.0186619299694,97.50654302333442,normal
1241,70.04965124035687,101.07337484712546,100.97420083024419,normal
1242,72.15722269503001,104.09263865830303,103.93629978566618,normal
1243,73.86732875915085,106.91527436808872,106.33973448957332,normal
1244,75.14929284549467,108.33967603315774,108.14141898997454,normal
1245,75.98011855404935,108.85763401305634,109.30905697568456,normal
1246,76.3449021909144,110.05176584572268,109.82171883513968,normal
1247,76.2371001169032,110.02730169452954,109.67021549485581,normal
1248,75.65864613003905,109.28847078307378,108.85726252027169,normal
1249,74.61991677628937,107.5463217856062,107.39743162251183,normal
1250,73.1395452108085,104.80980282549237,105.31689041489963,normal
1251,71.24408694872291,103.15091972753088,102.65293495171882,normal
1252,68.96754350135836,99.15275100097102,99.45332320732444,normal
1253,66.35075244311993,96.02555296711871,95.77542116328407,normal
1254,63.44065485025492,91.02984887132227,91.6851765095108,normal
1255,60.2894532524853,87.58657586981172,87.2559380746647,normal
1256,56.95367520251952,82.24413649478372,82.5671419221553,normal
1257,53.49315926151994,78.16749121916217,77.70288752164385,normal
1258,49.969981590336474,73.50249243102036,72.75042947527109,normal
1259,46.44734240175459,68.29986285974994,67.79861189161288,normal
1260,42.98843224903706,62.45148694827442,62.936273615790476,normal
1261,39.65529848774171,57.860169495861534,58.25065310979169,normal
1262,36.507732244691326,53.46621831975558,53.82582181504767,normal
1263,33.60219586010342,50.02816253430936,49.741174316688124,normal
1264,30.990810042866432,46.223192853023896,46.07000257783214,normal
1265,28.72041890778746,42.95236222839577,42.87817994914234,normal
1266,26.83174966655855,40.360734202806846,40.22297862246047,normal
1267,25.358682046252145,38.40375388340995,38.15204173625442,normal
1268,24.327640540816475,36.984357353987114,36.70252851037377,normal
1269,23.757120397615072,36.62008512870116,35.90044764784612,normal
1270,23.65735584205863,35.74333861458174,35.760190853342955,normal
1271,24.03013649185254,36.376725042372065,36.28427474249309,normal
1272,24.86877525409712,36.686866568018445,37.46329571317382,normal
1273,26.15822828111543,38.72385625178546,39.27609857756356,normal
1274,27.875364833191757,41.403517455269835,41.690155969373926,normal
1275,29.989382207311444,44.16735925142607,44.66215180137667,normal
1276,32.46235828874008,48.2370984223679,48.13875841188868,normal
1277,35.249931813543085,52.501698900349716,52.057593564395724,normal
1278,38.30209813921717,56.16924279381438,56.34834021253463,normal
1279,41.56410624857209,60.73348587218486,60.934008974489515,normal
1280,23.15739356641376,35.240327535126085,35.05730422317259,normal
1281,23.91551752119017,36.25285268681346,36.12313458885683,normal
1282,24.749228252405594,37.4430004080492,37.29522781308922,normal
1283,25.65610985985169,38.89469941151997,38.570186482200725,normal
1284,26.633534411102545,39.959535118795245,39.94431499600267,normal
1285,27.678669556653,41.47597847279604,41.413630278021316,normal
1286,28.78848673741014,43.717454685458726,42.97387332053226,normal
1287,29.95976996075466,44.60244883786391,44.62052153118051,normal
1288,31.189125119741146,46.6863675934232,46.34880184560388,normal
1289,32.47298982843216,48.17719812721287,48.15370456820524,normal
1290,33.80764374486609,49.837171240303746,50.0299979010476,normal
1291,35.18921935174459,51.77957499181395,51.97224311878482,normal
1292,36.61371316360018,53.62879018640383,53.97481034559896,normal
1293,38.076997327967995,56.03668226428424,56.031894888296,normal
1294,39.57483158694413,57.8824453698509,58.13753407802737,normal
1295,41.10287556446909,60.106773408622814,60.28562457156014,normal
1296,42.65670134373019,62.98380542296134,62.46994006161717,normal
1297,44.23180629823686,64.62734623096713,64.68414934456459,normal
1298,45.82362613938719,67.40220746353266,66.92183469263217,normal
1299,47.42754814271706,69.28793221077981,69.17651047692735,normal
1300,49.038924514505084,71.80456003950219,71.44164198674314,normal
1301,50.65308586000003,73.45230992496623,73.7106643900705,normal
1302,52.26535471424332,76.03830588059093,75.97700177981001,normal
1303,53.87105909627676,79.34478992631595,78.23408624993468,normal
1304,55.465546047459114,80.82331267548018,80.4753769457894,normal
1305,57.04419511466039,83.11639477737631,82.69437903282304,normal
1306,58.60243173926259,84.98169581718572,84.88466252833123,normal
1307,60.13574051316905,87.40001922575499,87.0398809412476,normal
1308,61.63967826340904,88.66191844117702,89.15378966564654,normal
1309,63.10988692742188,90.85945794844558,91.22026407441844,normal
1310,64.54210618171084,93.41213318292972,93.23331726053546,normal
1311,65.93218578727175,95.53079422684206,95.18711737444353,normal
1312,67.27609761602261,96.90065075858973,97.07600450738666,normal
1313,68.56994732338381,98.81282202888566,98.89450707188726,normal
1314,69.80998563318491,100.48195860385079,100.63735763216344,normal
1315,70.99261920219683,102.21723982538111,102.29950813895675,normal
1316,72.11442103280666,103.36649752545323,103.87614452506197,normal
1317,73.17214040366123,104.75475782619681,105.36270061978645,normal
1318,74.16271228950329,106.71644410062125,106.75487134261633,normal
1319,75.0832662429033,107.31146190966574,108.04862513851721,normal
1320,75.93113471214997,108.82291389763051,109.24021561954446,normal
1321,76.70386077119585,110.04280307232578,110.32619237977295,normal
1322,77.39920523925906,110.85403430040046,111.30341095297108,normal
1323,78.01515316944925,112.26376837158304,112.16904188492965,normal
1324,78.54991968761625,112.7262339848937,112.92057889491,normal
1325,79.00195516450106,113.51504324182108,113.55584610328359,normal
1326,79.36994970620172,113.6397124596181,114.07300430509603,normal
1327,79.65283694994197,114.14985758124256,114.47055627199288,normal
1328,79.84979715414296,114.9552461052841,114.74735106768463,normal
1329,79.96025957384418,115.04708941316409,114.90258736490274,normal
1330,79.98390411458989,114.73054606676885,114.93581575459218,normal
1331,79.9206622599885,114.99087317918391,114.84694004090511,normal
1332,79.77071727025725,114.70542584646134,114.63621751838701,normal
1333,79.53450365117656,114.36116654531423,114.3042582305829,normal
1334,79.21270589499323,114.51393110644365,113.85202321213,normal
1335,78.80625649692061,113.10069163912115,113.28082171923366,normal
1336,78.31633325298404,112.75778195416626,112.59230745625149,normal
1337,77.74435584704118,111.95448797182745,111.78847380891354,normal
1338,77.09198173686784,110.76085027575131,110.87164809749682,normal
1339,76.36110135122983,109.3407813134618,109.84448486602874,normal
1340,75.55383261185928,108.98858093262443,108.70995822632065,normal
1341,74.67251479620897,107.56863119658456,107.47135327831678,normal
1342,73.71970175876903,106.13959401008326,106.13225663088129,normal
1343,72.69815453058958,104.69231867566005,104.69654604973219,normal
1344,32.582215349502356,47.53076953548164,48.3072572363935,normal
1345,31.976644183149435,47.42831481711965,47.455925357077305,normal
1346,31.397306596322274,45.99323589432724,46.64147144477094,normal
1347,30.845045833686886,45.69888452402571,45.86508127582875,normal
1348,30.320665728712616,45.411355262690705,45.1278852091161,normal
1349,29.824929533666435,44.3028847179146,44.43095653994414,normal
1350,29.358558808674463,43.55381248459129,43.77530993718938,normal
1351,28.92223237146783,43.35885892000569,43.161899965864265,normal
1352,28.51658530934137,42.45794520142249,42.591619697278965,normal
1353,28.142208054763465,41.87276854412426,42.06529940880673,normal
1354,27.79964552598245,41.3969728535595,41.58370537513391,normal
1355,27.48939633388036,41.76400168319858,41.14753875274252,normal
1356,27.211912056228652,41.016067623882265,40.757434559236984,normal
1357,26.967596580402073,40.59489037308795,40.41396074898951,normal
1358,26.75680551550747,39.5934465422791,40.117617386437985,normal
1359,26.5798456747832,40.1074065215156,39.8688359182295,normal
1360,26.436974629022494,39.09972623804074,39.667978545258755,normal
1361,26.328400331670814,39.69424839939892,39.51533769550701,normal
1362,26.254280816142863,38.91689640989211,39.41113559844091,normal
1363,26.214723965799806,40.15503236441768,39.35552396158461,normal
1364,26.209787356921538,38.614164091990155,39.348583749730864,normal
1365,26.239478174902555,39.88108429842325,39.39032506710932,normal
1366,26.303753203793356,39.79376103533394,39.48068714268127,normal
1367,26.402518889202693,38.845835789039306,39.619538418582565,normal
1368,26.53563147446898,39.680010250810675,39.80667674158686,normal
1369,26.70289720990282,40.62565193734102,40.041829657313706,normal
1370,26.904072634795952,40.77831334289588,40.32465480675776,normal
1371,27.138864931786213,39.92972868940327,40.65474042456774,normal
1372,27.40693235306272,40.786578382820494,41.03160593835724,normal
1373,27.707884717790925,40.93389470296106,41.45470266818331,normal
1374,28.041283980033423,41.46530209820262,41.92341462518462,normal
1375,28.406644866340105,42.140148962951166,42.4370594082266,normal
1376,28.80343558207939,43.745165255844086,42.99488919725991,normal
1377,29.231078585482592,43.62590571003589,43.59609184195751,normal
1378,29.688951428274656,44.11800058555044,44.239792044057616,normal
1379,30.17638766166791,44.75723147713807,44.92505263170364,normal
1380,30.69267780639987,45.90503762231384,45.650875923936894,normal
1381,31.23707038540335,46.68079120586651,46.41620518336783,normal
1382,31.808773017605713,46.805368097734856,47.2199261549211,normal
1383,32.40695357126528,48.65269587071354,48.060868688424236,normal
1384,33.030741375166066,48.45410953017653,48.93780844268629,normal
1385,33.679228485908,49.705496500787774,49.84946866859271,normal
1386,34.35147100944804,50.95734521535733,50.79452206862643,normal
1387,35.046490474968614,52.465804072569135,51.77159273011169,normal
1388,35.763275259073595,52.60599412188417,52.77925812936833,normal
1389,36.500782058239096,53.90931427825965,53.81605120385883,normal
1390,37.257937407375465,55.402402850620796,54.88046248930897,normal
1391,38.033639242290775,56.20642305429835,55.97094231868726,normal
1392,38.826758503780866,57.53385961838289,57.08590307983426,normal
1393,39.636140781011754,58.63416943283784,58.22372152844709,normal
1394,40.46060799180209,59.46491406099624,59.38274115304044,normal
1395,41.298960097359924,60.79986676513732,60.5612745884277,normal
1396,42.14997684897825,62.11673448803628,61.75760607419402,normal
1397,43.012419564146526,62.93083305560479,62.96999395456408,normal
1398,43.88503292949338,64.84327324073344,64.19667321600694,normal
1399,44.76654682793579,64.57081125480913,65.43585805886218,normal
1400,45.655678187375976,66.27003973042241,66.68574449922234,normal
1401,46.5511328482543,68.52599834962784,67.94451299725972,normal
1402,47.45160744724063,69.36300741245978,69.21033110814724,normal
1403,48.35579131432193,70.18238073661095,70.48135615168925,normal
1404,49.26236838052502,71.88784911933665,71.75573789675055,normal
1405,50.170019093497714,73.46261059025935,73.03162125655037,normal
1406,51.0774223381601,74.04417308837606,74.30714899087191,normal
1407,51.98325735963043,75.87711349061107,75.58046441122988,normal
1408,37.767593494543185,56.03866704131546,55.59693630732564,normal
1409,36.5824983344801,53.43175611034515,53.93092838344682,normal
1410,35.41911528713558,52.113502203898264,52.29543397814729,normal
1411,34.27932693128536,50.94558016400683,50.693100467438725,normal
1412,33.16497766493098,48.58553719243083,49.1265215631534,normal
1413,32.0778707207071,46.9046678485818,47.598233110148946,normal
1414,31.01976524790235,46.32382551967302,46.11070897760573,normal
1415,29.992373465815554,44.640202239846815,44.6663570510993,normal
1416,28.997357893053746,43.17867056907541,43.267515331956275,normal
1417,28.03632865725552,41.949712246749904,41.91644815022161,normal
1418,27.110840889593103,40.17860391827804,40.61534249737039,normal
1419,26.22239220826937,40.56800052587794,39.36630448469708,normal
1420,25.37242029508187,37.72959696666441,38.17135593310134,normal
1421,24.562300568975726,36.822121663148835,37.03243109977115,normal
1422,23.7933439603497,35.32511676700315,35.95137354703353,normal
1423,23.066794789717278,34.72783478851174,34.92993315840767,normal
1424,22.38382875415543,34.58674759236085,33.96976330665097,normal
1425,21.745551024799344,33.05368556541014,33.072418178337756,normal
